"GEOID20","pop","black_alone","black_any","vap","black_any_vap"
"130670307002009",95,49,49,66,39
"130670307002010",47,2,2,44,2
"130670307002011",59,0,0,57,0
"130670307002012",0,0,0,0,0
"130670307002013",25,12,12,23,12
"130670307002014",52,25,25,40,20
"130670307002015",30,16,16,25,16
"130670307002016",20,4,7,19,6
"130670307002017",2,0,0,0,0
"130670307002018",29,16,16,24,16
"130670307002019",0,0,0,0,0
"130670307002020",0,0,0,0,0
"130670307002021",0,0,0,0,0
"130670307002022",34,0,0,19,0
"130670307002023",6,0,0,6,0
"130670307002024",48,3,4,44,2
"130670307002025",17,0,0,17,0
"130670307002026",35,10,11,26,5
"130670307002027",4,0,1,1,1
"130670307002028",47,14,15,46,15
"130670307002029",42,3,3,37,3
"130670307002030",30,9,12,27,11
"130670307002031",25,2,3,21,3
"130670307003000",0,0,0,0,0
"130670307003001",6,1,2,3,1
"130670307003002",80,56,56,63,40
"130670307003003",82,36,44,50,31
"130670307003004",108,46,52,82,39
"130670307003005",0,0,0,0,0
"130670307003006",47,7,8,40,7
"130670307003007",50,28,28,45,27
"130670307003008",59,6,6,49,6
"130670307003009",42,9,10,36,10
"130670307003010",115,57,58,96,47
"130670307003011",38,21,21,29,15
"130670307003012",22,0,5,17,5
"130670307003013",24,2,4,16,4
"130670307003014",33,20,20,17,10
"130670307003015",36,23,23,30,21
"130670307003016",46,0,1,44,1
"130670307003017",13,0,0,13,0
"130670307003018",89,49,50,83,48
"130670307003019",70,40,40,69,39
"130670307003020",0,0,0,0,0
"130670307003021",0,0,0,0,0
"130670307003022",0,0,0,0,0
"130670307003023",0,0,0,0,0
"130670307003024",0,0,0,0,0
"130670307003025",0,0,0,0,0
"130670307003026",0,0,0,0,0
"130670307003027",0,0,0,0,0
"130670307003028",0,0,0,0,0
"130670307003029",0,0,0,0,0
"130670307003030",0,0,0,0,0
"130670307003031",10,0,0,5,0
"130670307003032",0,0,0,0,0
"130670307003033",0,0,0,0,0
"130670307003034",18,11,11,14,9
"130670307003035",15,0,0,11,0
"130670307003036",0,0,0,0,0
"130670307003037",0,0,0,0,0
"130670307003038",12,0,0,7,0
"130670307003039",3,0,0,3,0
"130670307003040",6,0,0,4,0
"130670307003041",0,0,0,0,0
"130670307003042",14,6,7,5,3
"130670307003043",0,0,0,0,0
"130670307003044",0,0,0,0,0
"130670307003045",0,0,0,0,0
"130670307003046",0,0,0,0,0
"130670307003047",0,0,0,0,0
"130670307003048",0,0,0,0,0
"130670307003049",5,1,2,4,1
"130670307003050",17,6,7,14,6
"130670307003051",17,12,12,17,12
"130670307003052",26,3,3,17,2
"130670307003053",15,0,2,13,0
"130670307004000",0,0,0,0,0
"130670307004001",0,0,0,0,0
"130670307004002",33,15,15,26,12
"130670307004003",55,6,8,45,2
"130670307004004",38,0,0,34,0
"130670307004005",0,0,0,0,0
"130670307004006",26,0,0,21,0
"130670307004007",95,32,32,75,27
"130670307004008",20,3,3,18,3
"130670307004009",0,0,0,0,0
"130670307004010",147,127,128,106,91
"130670307004011",64,13,13,52,13
"130670307004012",0,0,0,0,0
"130670307004013",28,4,4,24,4
"130670307004014",0,0,0,0,0
"130670307004015",22,0,0,14,0
"130670307004016",0,0,0,0,0
"130670307004017",0,0,0,0,0
"130670307004018",0,0,0,0,0
"130670307004019",0,0,0,0,0
"130670307004020",0,0,0,0,0
"130670307004021",0,0,0,0,0
"130670307004022",0,0,0,0,0
"130670307004023",0,0,0,0,0
"130670307004024",0,0,0,0,0
"130670307004025",18,4,7,14,4
"130670307004026",47,8,11,32,7
"130670307004027",0,0,0,0,0
"130670307004028",0,0,0,0,0
"130670307004029",34,0,2,24,1
"130670307004030",23,8,8,15,8
"130670307004031",42,2,5,17,3
"130670307004032",27,5,6,19,4
"130670307004033",6,1,3,5,2
"130670307004034",5,1,2,1,1
"130670307004035",20,0,0,17,0
"130670307004036",0,0,0,0,0
"130670308001000",0,0,0,0,0
"130670308001001",16,1,3,10,3
"130670308001002",141,12,15,98,15
"130670308001003",12,0,0,10,0
"130670308001004",64,5,7,57,7
"130670308001005",73,7,9,62,7
"130670308001006",189,26,26,152,26
"130670308001007",39,7,7,37,7
"130670308001008",20,1,4,19,3
"130670308001009",0,0,0,0,0
"130670308001010",0,0,0,0,0
"130670308001011",35,5,5,26,2
"130670308001012",27,3,3,27,3
"130670308001013",24,0,2,19,0
"130670308001014",38,4,4,33,1
"130670308001015",26,1,2,16,1
"130670308001016",24,0,0,22,0
"130670308001017",11,0,3,1,1
"130670308001018",10,0,1,10,1
"130670308001019",81,27,27,50,18
"130670308001020",0,0,0,0,0
"130670308001021",98,14,15,66,14
"130670308001022",33,3,5,27,4
"130670308001023",9,0,4,7,2
"130670308001024",26,5,6,16,1
"130670308001025",16,2,4,6,2
"130670308001026",10,1,6,7,6
"130670308001027",17,2,2,16,2
"130670308001028",8,4,5,5,4
"130670308001029",18,5,9,16,9
"130670308001030",11,0,0,3,0
"130670308001031",46,0,1,44,0
"130670308001032",18,0,0,15,0
"130670308001033",16,6,6,6,6
"130670308001034",69,10,11,58,9
"130670308001035",0,0,0,0,0
"130670308001036",27,2,2,11,0
"130670308001037",61,16,16,43,10
"130670308001038",0,0,0,0,0
"130670308001039",0,0,0,0,0
"130670308002000",0,0,0,0,0
"130670308002001",449,36,37,319,23
"130670308002002",108,48,48,84,31
"130670308002003",88,28,29,77,28
"130670308002004",0,0,0,0,0
"130670308002005",49,2,4,30,2
"130670308002006",182,49,50,139,50
"130670308002007",0,0,0,0,0
"130670308002008",126,61,62,119,58
"130670308002009",0,0,0,0,0
"130670308002010",0,0,0,0,0
"130670308002011",0,0,0,0,0
"130670308002012",0,0,0,0,0
"130670308002013",13,0,0,12,0
"130670308002014",0,0,0,0,0
"130670308002015",104,0,1,65,0
"130670308002016",0,0,0,0,0
"130670308002017",0,0,0,0,0
"130670308002018",10,1,1,7,1
"130670308002019",0,0,0,0,0
"130670308002020",0,0,0,0,0
"130670308002021",0,0,0,0,0
"130670308002022",0,0,0,0,0
"130670308002023",0,0,0,0,0
"130670308002024",0,0,0,0,0
"130670308002025",0,0,0,0,0
"130670308002026",0,0,0,0,0
"130670308002027",660,161,179,660,179
"130670308002028",278,62,70,276,69
"130670308002029",0,0,0,0,0
"130670308002030",0,0,0,0,0
"130670308002031",7,2,3,4,3
"130670308002032",162,33,36,161,35
"130670308002033",15,5,7,13,7
"130670308002034",0,0,0,0,0
"130670308002035",0,0,0,0,0
"130670308002036",192,64,70,189,68
"130670308002037",0,0,0,0,0
"130670308002038",15,5,7,11,3
"130670308002039",0,0,0,0,0
"130670308002040",561,123,125,561,125
"130670308002041",0,0,0,0,0
"130670308002042",0,0,0,0,0
"130670308002043",0,0,0,0,0
"130670308002044",0,0,0,0,0
"130670308002045",0,0,0,0,0
"130670308002046",0,0,0,0,0
"130670308002047",0,0,0,0,0
"130670308002048",0,0,0,0,0
"130670308002049",0,0,0,0,0
"130670308002050",0,0,0,0,0
"130670308002051",6,1,1,5,1
"130670308002052",0,0,0,0,0
"130670308003000",77,0,1,77,1
"130670308003001",83,0,0,74,0
"130670308003002",51,0,2,47,1
"130670308003003",27,5,7,23,6
"130670308003004",27,6,6,22,5
"130670308003005",0,0,0,0,0
"130670308003006",9,2,2,3,0
"130670308003007",0,0,0,0,0
"130670308003008",38,0,0,36,0
"130670308003009",45,1,1,45,1
"130670308003010",0,0,0,0,0
"130670308003011",25,4,6,23,6
"130670308003012",17,0,2,17,2
"130670308003013",17,1,2,10,1
"130670308003014",74,6,8,56,6
"130670308003015",38,1,1,38,1
"130670308003016",42,0,1,40,1
"130670308003017",66,9,9,64,9
"130670308003018",28,0,1,26,1
"130670308003019",32,8,8,29,8
"130670308003020",28,3,4,21,0
"130670308003021",4,0,1,2,0
"130670308003022",57,22,24,44,22
"130670308003023",30,10,10,30,10
"130670308003024",8,0,0,6,0
"130670308003025",69,12,12,57,4
"130670308003026",9,0,0,9,0
"130670308003027",11,0,0,7,0
"130670308003028",23,0,0,18,0
"130670308003029",5,1,2,5,2
"130670308003030",10,3,3,10,3
"130670308003031",0,0,0,0,0
"130670308003032",0,0,0,0,0
"130670308003033",0,0,0,0,0
"130670308003034",54,5,5,50,5
"130670308003035",10,0,1,9,0
"130670308003036",40,6,7,31,7
"130670308003037",21,1,1,21,1
"130670308003038",29,0,0,27,0
"130670308003039",13,5,6,11,6
"130670308003040",0,0,0,0,0
"130670308003041",0,0,0,0,0
"130670308003042",23,0,0,21,0
"130670308003043",58,0,1,50,1
"130670308003044",29,4,4,26,4
"130670308003045",15,4,4,13,4
"130670308003046",11,0,0,10,0
"130670308003047",26,3,4,26,4
"130670308003048",0,0,0,0,0
"130670308003049",0,0,0,0,0
"130670308003050",0,0,0,0,0
"130670308003051",0,0,0,0,0
"130670308003052",0,0,0,0,0
"130670309061000",677,135,143,538,115
"130670309061001",724,415,451,570,344
"130670309061002",36,10,12,17,7
"130670309061003",31,16,18,30,17
"130670309061004",48,30,32,30,19
"130670309061005",246,114,114,205,90
"130670309062000",728,71,72,557,54
"130670309062001",33,1,3,25,2
"130670309062002",60,5,7,46,2
"130670309062003",0,0,0,0,0
"130670309062004",0,0,0,0,0
"130670309062005",0,0,0,0,0
"130670309062006",50,0,1,41,0
"130670309062007",39,3,3,34,3
"130670309062008",72,0,6,50,2
"130670309062009",0,0,0,0,0
"130670309062010",0,0,0,0,0
"130670309062011",20,1,3,18,2
"130670309062012",45,2,2,38,2
"130670309062013",20,2,2,19,2
"130670309062014",0,0,0,0,0
"130670309062015",218,58,58,185,46
"130670309063000",0,0,0,0,0
"130670309063001",0,0,0,0,0
"130670309063002",332,60,69,259,55
"130670309063003",56,14,14,43,12
"130670309063004",0,0,0,0,0
"130670309063005",23,4,7,16,4
"130670309063006",28,2,5,21,0
"130670309063007",53,0,2,46,0
"130670309063008",352,65,70,286,60
"130670309063009",106,17,22,89,18
"130670309071000",461,45,52,369,37
"130670309071001",62,16,20,52,17
"130670309071002",94,16,17,78,13
"130670309071003",0,0,0,0,0
"130670309071004",0,0,0,0,0
"130670309071005",0,0,0,0,0
"130670309071006",13,3,3,13,3
"130670309071007",21,2,4,16,4
"130670309071008",0,0,0,0,0
"130670309071009",12,1,3,7,3
"130670309071010",0,0,0,0,0
"130670309071011",167,9,9,148,6
"130670309072000",1143,648,683,864,489
"130670309072001",68,4,6,60,5
"130670309072002",55,2,8,31,7
"130670309072003",25,8,9,20,9
"130670309072004",161,33,33,146,33
"130670309072005",78,67,67,48,40
"130670309072006",53,23,24,39,19
"130670309072007",34,0,0,28,0
"130670309072008",54,23,28,40,17
"130670309073000",400,40,43,364,33
"130670309073001",36,20,20,22,6
"130670309073002",16,3,3,12,1
"130670309073003",0,0,0,0,0
"130670309073004",31,0,3,23,2
"130670309073005",42,4,7,37,7
"130670309073006",0,0,0,0,0
"130670309073007",286,33,33,206,23
"130670309073008",0,0,0,0,0
"130670309073009",0,0,0,0,0
"130670309073010",159,11,12,101,6
"130670309073011",436,30,31,323,20
"130670309073012",64,3,4,56,4
"130670309073013",76,2,3,60,3
"130670309073014",0,0,0,0,0
"130670309081000",293,73,75,250,63
"130670309081001",91,33,39,58,22
"130670309081002",368,173,185,269,129
"130670309081003",117,17,23,90,17
"130670309081004",43,14,17,31,15
"130670309081005",72,16,22,57,18
"130670309082000",0,0,0,0,0
"130670309082001",41,9,14,38,13
"130670309082002",1236,471,495,905,368
"130670309082003",76,1,4,44,4
"130670309082004",85,40,52,64,38
"130670309082005",78,11,13,68,8
"130670309082006",109,54,61,71,38
"130670309082007",71,20,27,47,19
"130670309082008",42,1,7,32,7
"130670309082009",0,0,0,0,0
"130670309083000",901,187,192,606,137
"130670309083001",42,7,12,23,7
"130670309083002",53,8,11,39,7
"130670309083003",450,264,287,344,219
"130670309083004",0,0,0,0,0
"130670309083005",0,0,0,0,0
"130670309091000",0,0,0,0,0
"130670309091001",34,8,9,26,7
"130670309091002",26,2,3,20,2
"130670309091003",515,134,137,438,113
"130670309091004",47,1,2,34,2
"130670309091005",62,12,12,49,10
"130670309091006",22,2,2,15,2
"130670309091007",41,15,16,37,15
"130670309091008",23,0,0,21,0
"130670309091009",49,9,12,37,9
"130670309091010",32,3,6,27,6
"130670309091011",73,18,18,53,14
"130670309091012",10,0,2,5,0
"130670309091013",0,0,0,0,0
"130670309092000",0,0,0,0,0
"130670309092001",0,0,0,0,0
"130670309092002",0,0,0,0,0
"130670309092003",337,178,200,250,144
"130670309092004",0,0,0,0,0
"130670309092005",41,14,15,39,14
"130670309092006",238,54,65,144,29
"130670309092007",36,7,7,30,7
"130670309092008",26,0,0,19,0
"130670309092009",57,10,14,40,5
"130670309092010",16,1,1,11,1
"130670309093000",1189,651,651,1175,638
"130670309101000",19,9,9,15,6
"130670309101001",139,83,91,114,69
"130670309101002",26,12,15,18,11
"130670309101003",42,17,19,28,11
"130670309101004",205,86,95,151,77
"130670309101005",99,65,65,91,60
"130670309101006",685,236,248,471,186
"130670309101007",20,0,9,16,5
"130670309101008",103,0,2,55,0
"130670309101009",12,1,3,7,1
"130670309101010",38,18,28,31,24
"130670309101011",0,0,0,0,0
"130670309102000",0,0,0,0,0
"130670309102001",232,77,83,138,55
"130670309102002",180,50,55,119,43
"130670309102003",82,27,31,48,19
"130670309102004",100,32,36,60,20
"130670309102005",1260,528,556,948,402
"130670309102006",43,17,18,40,17
"130670309102007",0,0,0,0,0
"130670309102008",11,1,1,6,0
"130670309102009",0,0,0,0,0
"130670309102010",21,1,5,15,1
"130670309102011",177,80,82,139,68
"130670309102012",0,0,0,0,0
"130670309102013",17,3,6,8,3
"130670309102014",18,0,4,11,4
"130670309102015",11,0,2,9,1
"130670309102016",0,0,0,0,0
"130670309111000",0,0,0,0,0
"130670309111001",115,25,27,103,19
"130670309111002",231,145,150,177,112
"130670309111003",173,141,142,133,111
"130670309111004",218,48,48,130,33
"130670309111005",82,11,14,54,9
"130670309111006",106,53,54,85,46
"130670309111007",55,16,16,42,12
"130670309111008",0,0,0,0,0
"130670309111009",125,27,29,96,13
"130670309111010",58,9,9,50,7
"130670309111011",61,26,26,51,16
"130670309111012",80,21,21,67,15
"130670309111013",63,16,19,36,17
"130670309111014",25,0,0,14,0
"130670309112000",0,0,0,0,0
"130670309112001",818,551,567,565,368
"130670309112002",114,58,61,77,40
"130670309112003",194,59,61,132,40
"130670309112004",58,18,21,35,13
"130670309112005",0,0,0,0,0
"130670309112006",5,1,1,3,0
"130670309112007",21,1,1,21,1
"130670309112008",94,14,14,70,11
"130670309112009",76,14,17,59,8
"130670309112010",34,2,8,27,2
"130670309112011",14,0,0,13,0
"130670309112012",20,4,6,14,4
"130670309112013",37,5,9,26,1
"130670309112014",37,1,3,28,2
"130670309112015",0,0,0,0,0
"130670309112016",45,15,26,25,20
"130670309112017",179,147,147,136,111
"130670309112018",72,28,33,54,25
"130670309121000",39,1,3,24,3
"130670309121001",126,4,6,74,0
"130670309121002",0,0,0,0,0
"130670309121003",191,106,109,160,97
"130670309121004",7,1,2,4,2
"130670309121005",27,6,9,13,1
"130670309121006",484,134,139,353,99
"130670309122000",0,0,0,0,0
"130670309122001",0,0,0,0,0
"130670309122002",172,84,87,147,71
"130670309122003",76,12,12,56,12
"130670309122004",174,21,22,129,17
"130670309122005",0,0,0,0,0
"130670309122006",23,4,7,15,6
"130670309122007",0,0,0,0,0
"130670309122008",0,0,0,0,0
"130670309122009",130,79,80,103,71
"130670309122010",522,277,284,372,217
"130670309122011",366,13,23,243,11
"130670309122012",52,2,5,41,5
"130670309122013",152,0,0,101,0
"130670309122014",31,18,20,24,15
"130670309122015",0,0,0,0,0
"130670309122016",0,0,0,0,0
"130670309122017",9,0,3,4,0
"130670309122018",67,0,0,47,0
"130670309122019",0,0,0,0,0
"130670309123000",20,15,15,17,15
"130670309123001",594,236,249,502,200
"130670309123002",24,5,5,22,4
"130670309123003",22,0,0,14,0
"130670309123004",13,7,7,10,4
"130670309123005",30,0,0,26,0
"130670309123006",0,0,0,0,0
"130670309123007",29,7,9,17,0
"130670309123008",264,112,113,199,90
"130670309123009",11,4,5,9,3
"130670309123010",0,0,0,0,0
"130670309123011",27,0,0,23,0
"130670309123012",40,2,3,37,3
"130670309123013",58,0,1,51,1
"130670309123014",30,1,4,18,3
"130670309123015",27,3,4,19,1
"130670309123016",61,6,6,55,5
"130670309124000",16,0,2,10,2
"130670309124001",11,1,2,10,2
"130670309124002",0,0,0,0,0
"130670309124003",0,0,0,0,0
"130670309124004",0,0,0,0,0
"130670309124005",55,43,43,32,20
"130670309124006",181,48,48,177,48
"130670309124007",0,0,0,0,0
"130670309124008",0,0,0,0,0
"130670309124009",0,0,0,0,0
"130670309124010",67,6,7,60,7
"130670309124011",74,31,31,61,27
"130670309124012",44,4,4,33,2
"130670309124013",11,2,2,7,0
"130670309124014",36,5,8,34,7
"130670309124015",107,21,22,99,18
"130670309124016",0,0,0,0,0
"130670309124017",0,0,0,0,0
"130670309124018",0,0,0,0,0
"130670309124019",0,0,0,0,0
"130670309124020",0,0,0,0,0
"130670309124021",0,0,0,0,0
"130670309124022",0,0,0,0,0
"130670309124023",0,0,0,0,0
"130670309124024",0,0,0,0,0
"130670309124025",0,0,0,0,0
"130670309124026",83,24,25,62,18
"130670309124027",0,0,0,0,0
"130670309124028",0,0,0,0,0
"130670309124029",0,0,0,0,0
"130670309124030",12,0,0,7,0
"130670309124031",113,14,17,87,13
"130670309124032",197,9,11,148,11
"130670309124033",0,0,0,0,0
"130670309124034",0,0,0,0,0
"130670309124035",529,19,20,357,19
"130670309124036",13,0,1,9,0
"130670309124037",51,3,3,45,3
"130670309124038",0,0,0,0,0
"130670309124039",0,0,0,0,0
"130670309124040",0,0,0,0,0
"130670309124041",0,0,0,0,0
"130670309124042",0,0,0,0,0
"130670309124043",0,0,0,0,0
"130670309124044",0,0,0,0,0
"130670309125000",56,1,1,38,1
"130670309125001",125,9,11,104,10
"130670309125002",77,3,6,67,3
"130670309125003",48,1,1,31,0
"130670309125004",35,4,5,29,2
"130670309125005",126,5,6,106,5
"130670309125006",65,3,7,59,5
"130670309125007",62,6,8,54,3
"130670309125008",38,1,1,36,0
"130670309125009",16,1,1,12,1
"130670309125010",32,0,1,26,1
"130670309125011",23,1,1,16,1
"130670309125012",33,0,0,27,0
"130670309125013",66,0,3,55,3
"130670309125014",28,0,2,23,2
"130670309125015",25,0,0,19,0
"130670309125016",0,0,0,0,0
"130670310011000",0,0,0,0,0
"130670310011001",0,0,0,0,0
"130670310011002",0,0,0,0,0
"130670310011003",0,0,0,0,0
"130670310011004",15,2,2,9,1
"130670310011005",87,5,5,68,2
"130670310011006",77,2,8,58,0
"130670310011007",60,5,5,45,4
"130670310011008",42,0,0,34,0
"130670310011009",46,4,4,30,4
"130670310011010",163,10,11,108,9
"130670310011011",21,0,0,14,0
"130670310011012",458,12,12,308,7
"130670310011013",19,0,0,8,0
"130670310011014",12,2,2,5,2
"130670310011015",53,22,26,37,18
"130670310011016",168,4,5,112,4
"130670310011017",90,8,8,70,8
"130670310011018",21,4,4,18,2
"130670310011019",45,4,10,29,8
"130670310011020",65,5,7,44,3
"130670310011021",82,16,16,55,16
"130670310011022",42,17,17,36,17
"130670310011023",0,0,0,0,0
"130670310011024",32,3,4,23,4
"130670310011025",52,6,9,34,4
"130670310011026",23,3,3,17,0
"130670310011027",42,5,5,29,5
"130670310011028",0,0,0,0,0
"130670310012000",0,0,0,0,0
"130670310012001",0,0,0,0,0
"130670310012002",0,0,0,0,0
"130670310012003",0,0,0,0,0
"130670310012004",0,0,0,0,0
"130670310012005",0,0,0,0,0
"130670310012006",0,0,0,0,0
"130670310012007",0,0,0,0,0
"130670310012008",2,0,0,1,0
"130670310012009",0,0,0,0,0
"130670310012010",0,0,0,0,0
"130670310012011",0,0,0,0,0
"130670310012012",0,0,0,0,0
"130670310012013",0,0,0,0,0
"130670310012014",0,0,0,0,0
"130670310012015",0,0,0,0,0
"130670310012016",0,0,0,0,0
"130670310012017",0,0,0,0,0
"130670310012018",0,0,0,0,0
"130670310012019",0,0,0,0,0
"130670310012020",0,0,0,0,0
"130670310012021",0,0,0,0,0
"130670310012022",0,0,0,0,0
"130670310012023",0,0,0,0,0
"130670310012024",0,0,0,0,0
"130670310012025",0,0,0,0,0
"130670310012026",0,0,0,0,0
"130670310012027",0,0,0,0,0
"130670310012028",0,0,0,0,0
"130670310012029",0,0,0,0,0
"130670310012030",0,0,0,0,0
"130670310012031",0,0,0,0,0
"130670310012032",0,0,0,0,0
"130670310012033",0,0,0,0,0
"130670310012034",0,0,0,0,0
"130670310012035",0,0,0,0,0
"130670310012036",0,0,0,0,0
"130670310012037",0,0,0,0,0
"130670310012038",0,0,0,0,0
"130670310012039",16,5,10,15,10
"130670310012040",641,295,296,480,227
"130670310012041",49,10,10,39,10
"130670310012042",40,3,6,32,5
"130670310012043",83,11,14,68,12
"130670310012044",68,5,5,43,0
"130670310012045",144,10,10,122,9
"130670310012046",0,0,0,0,0
"130670310012047",0,0,0,0,0
"130670310012048",0,0,0,0,0
"130670310012049",0,0,0,0,0
"130670310012050",0,0,0,0,0
"130670310012051",0,0,0,0,0
"130670310012052",0,0,0,0,0
"130670310012053",0,0,0,0,0
"130670310012054",0,0,0,0,0
"130670310012055",0,0,0,0,0
"130670310012056",0,0,0,0,0
"130670310012057",0,0,0,0,0
"130670310012058",0,0,0,0,0
"130670310012059",0,0,0,0,0
"130670310012060",0,0,0,0,0
"130670310012061",0,0,0,0,0
"130670310012062",0,0,0,0,0
"130670310012063",0,0,0,0,0
"130670310012064",0,0,0,0,0
"130670310013000",69,8,8,42,8
"130670310013001",141,7,10,109,6
"130670310013002",71,4,6,58,6
"130670310013003",0,0,0,0,0
"130670310013004",10,2,2,5,0
"130670310013005",30,2,3,19,2
"130670310013006",43,8,10,29,9
"130670310013007",33,9,11,15,2
"130670310013008",74,9,15,40,6
"130670310013009",0,0,0,0,0
"130670310013010",295,82,84,206,59
"130670310013011",37,0,0,19,0
"130670310013012",192,30,30,149,26
"130670310013013",51,8,10,38,8
"130670310013014",54,8,9,32,8
"130670310013015",44,6,8,32,8
"130670310013016",95,30,35,68,27
"130670310013017",71,7,7,53,3
"130670310013018",718,167,180,510,118
"130670310013019",203,49,49,141,29
"130670310013020",191,44,44,142,31
"130670310013021",15,0,0,5,0
"130670310013022",45,4,7,38,6
