"st","part","status","x","y"
"AK",8,"outline",143.7,520.8
"AK",8,"outline",143.5,520.8
"AK",8,"outline",143.2,521.2
"AK",8,"outline",143,520.8
"AK",8,"outline",142.1,520.2
"AK",8,"outline",142.1,520
"AK",8,"outline",141.8,519.9
"AK",8,"outline",141.7,519.8
"AK",8,"outline",141.7,519.4
"AK",8,"outline",141.3,519.5
"AK",8,"outline",141.1,519.7
"AK",8,"outline",140.8,519.6
"AK",8,"outline",140.7,519.7
"AK",8,"outline",140.4,519.6
"AK",8,"outline",140.2,517.6
"AK",9,"outline",132.5,523.3
"AK",9,"outline",132.4,523.1
"AK",9,"outline",132.3,523
"AK",9,"outline",132.8,522.9
"AK",9,"outline",132.8,522.5
"AK",9,"outline",132.7,522.5
"AK",9,"outline",132.5,522.4
"AK",9,"outline",132.5,522.1
"AK",9,"outline",132.3,522
"AK",9,"outline",132.1,522.1
"AK",9,"outline",131.7,522.6
"AK",9,"outline",131.5,522.9
"AK",9,"outline",131.4,523
"AK",9,"outline",131.2,523
"AK",9,"outline",130.9,523.3
"AK",9,"outline",130.8,523.3
"AK",9,"outline",130.5,523.5
"AK",9,"outline",130.3,523.9
"AK",9,"outline",130.5,524.1
"AK",9,"outline",130.5,524.4
"AK",9,"outline",130.8,524.7
"AK",9,"outline",130.6,524.8
"AK",9,"outline",130.5,524.8
"AK",9,"outline",130.3,524.9
"AK",9,"outline",130.2,525.1
"AK",9,"outline",130.3,525.2
"AK",9,"outline",130.5,525.1
"AK",9,"outline",130.9,525.1
"AK",9,"outline",131,525
"AK",9,"outline",131.1,524.8
"AK",9,"outline",131.4,524.4
"AK",9,"outline",131.6,524.4
"AK",9,"outline",131.7,524.3
"AK",9,"outline",131.9,524.3
"AK",9,"outline",131.9,524.1
"AK",9,"outline",132.1,524
"AK",9,"outline",132.3,524
"AK",9,"outline",132.4,523.8
"AK",9,"outline",132.5,523.6
"AK",9,"outline",132.5,523.3
"AK",10,"outline",128.6,525.3
"AK",10,"outline",128.6,525.5
"AK",10,"outline",128.8,525.5
"AK",10,"outline",128.8,525.1
"AK",10,"outline",128.6,525.3
"AK",11,"outline",129.4,525.9
"AK",11,"outline",129.4,526
"AK",11,"outline",129.6,526
"AK",11,"outline",129.7,525.7
"AK",11,"outline",129.5,525.7
"AK",11,"outline",129.4,525.9
"AK",12,"outline",132.7,521.8
"AK",12,"outline",132.7,521.6
"AK",12,"outline",132.4,521.6
"AK",12,"outline",132.4,521.9
"AK",12,"outline",132.7,521.8
"AK",13,"outline",136.6,521.2
"AK",13,"outline",136.7,521.2
"AK",13,"outline",136.9,521.1
"AK",13,"outline",136.7,520.9
"AK",13,"outline",136.6,521.2
"AK",14,"outline",120.6,526.6
"AK",14,"outline",120.2,526.5
"AK",14,"outline",120,526.5
"AK",14,"outline",119.8,526.6
"AK",14,"outline",119.8,526.8
"AK",14,"outline",119.6,527
"AK",14,"outline",119.2,527.1
"AK",14,"outline",119.2,527
"AK",14,"outline",119,526.7
"AK",14,"outline",118.7,526.8
"AK",14,"outline",118.5,527
"AK",14,"outline",118.2,527.1
"AK",14,"outline",118,527.3
"AK",14,"outline",117.8,527.3
"AK",14,"outline",117.6,527.6
"AK",14,"outline",117.7,527.6
"AK",14,"outline",118.3,527.5
"AK",14,"outline",118.4,527.6
"AK",14,"outline",118.6,527.3
"AK",14,"outline",118.9,527.3
"AK",14,"outline",119.1,527.4
"AK",14,"outline",119.2,527.5
"AK",14,"outline",119.7,527.3
"AK",14,"outline",120,527.4
"AK",14,"outline",120.3,527.2
"AK",14,"outline",120.5,527.1
"AK",14,"outline",120.7,527
"AK",14,"outline",120.8,526.8
"AK",14,"outline",121.1,526.7
"AK",14,"outline",121.2,526.9
"AK",14,"outline",121.3,526.8
"AK",14,"outline",121.7,526.9
"AK",14,"outline",121.9,526.8
"AK",14,"outline",121.8,526.6
"AK",14,"outline",121.6,526.7
"AK",14,"outline",121.4,526.5
"AK",14,"outline",121.4,526.4
"AK",14,"outline",121.2,526.3
"AK",14,"outline",121,526.4
"AK",14,"outline",120.7,526.4
"AK",14,"outline",120.6,526.6
"AK",15,"outline",117.4,527.5
"AK",15,"outline",117.5,527.2
"AK",15,"outline",117.4,526.9
"AK",15,"outline",117.3,526.9
"AK",15,"outline",117.3,527.2
"AK",15,"outline",117.1,527.1
"AK",15,"outline",116.8,527.4
"AK",15,"outline",117,527.5
"AK",15,"outline",117.2,527.4
"AK",15,"outline",117.4,527.5
"AK",16,"outline",116.6,527.3
"AK",16,"outline",116.5,527.2
"AK",16,"outline",116.3,527.2
"AK",16,"outline",116.2,527.4
"AK",16,"outline",116.3,527.5
"AK",16,"outline",116.5,527.5
"AK",16,"outline",116.6,527.3
"AK",17,"outline",115.8,527.3
"AK",17,"outline",115.9,527.5
"AK",17,"outline",116.2,527.3
"AK",17,"outline",116.1,527.2
"AK",17,"outline",115.8,527.3
"AK",18,"outline",118.7,521.3
"AK",18,"outline",118.7,521.6
"AK",18,"outline",119,521.5
"AK",18,"outline",119.1,521.4
"AK",18,"outline",119,521.3
"AK",18,"outline",118.7,521.3
"AK",19,"outline",126.5,521.3
"AK",19,"outline",126.6,521.5
"AK",19,"outline",126.8,521.3
"AK",19,"outline",126.6,521.1
"AK",19,"outline",126.5,521.3
"AK",20,"outline",125.9,526.7
"AK",20,"outline",126,526.8
"AK",20,"outline",126.2,527
"AK",20,"outline",126.3,526.9
"AK",20,"outline",126.2,526.7
"AK",20,"outline",126.1,526.7
"AK",20,"outline",125.9,526.7
"AK",21,"outline",123.3,526.8
"AK",21,"outline",123.5,527.1
"AK",21,"outline",123.9,527
"AK",21,"outline",123.9,526.8
"AK",21,"outline",123.5,526.6
"AK",21,"outline",123.3,526.8
"AK",22,"outline",123.3,517.9
"AK",22,"outline",123,517.9
"AK",22,"outline",122.9,517.9
"AK",22,"outline",122.6,518
"AK",22,"outline",122.3,517.9
"AK",22,"outline",122.2,517.9
"AK",22,"outline",122.2,518.3
"AK",22,"outline",122.4,518.5
"AK",22,"outline",122.6,518.7
"AK",22,"outline",122.7,518.8
"AK",22,"outline",122.9,519
"AK",22,"outline",123.1,518.9
"AK",22,"outline",123.4,518.8
"AK",22,"outline",123.5,518.7
"AK",22,"outline",123.4,518.6
"AK",22,"outline",123.5,518.3
"AK",22,"outline",123.4,518.1
"AK",22,"outline",123.3,517.9
"AK",23,"outline",118.9,522.3
"AK",23,"outline",119,522.5
"AK",23,"outline",119.1,522.5
"AK",23,"outline",119.3,522.4
"AK",23,"outline",119.2,522.3
"AK",23,"outline",119,522.2
"AK",23,"outline",118.9,522.3
"AK",24,"outline",121.4,513
"AK",24,"outline",121.7,513.2
"AK",24,"outline",121.7,513.5
"AK",24,"outline",121.8,513.5
"AK",24,"outline",121.9,513.7
"AK",24,"outline",121.9,513.8
"AK",24,"outline",122,513.9
"AK",24,"outline",122.3,513.7
"AK",24,"outline",122.5,513.8
"AK",24,"outline",122.8,513.7
"AK",24,"outline",122.8,513.5
"AK",24,"outline",122.4,513.3
"AK",24,"outline",122.1,513
"AK",24,"outline",122.2,512.9
"AK",24,"outline",122,512.6
"AK",24,"outline",121.9,512.6
"AK",24,"outline",121.6,512.7
"AK",24,"outline",121.3,512.4
"AK",24,"outline",121.3,512.2
"AK",24,"outline",121.1,512.3
"AK",24,"outline",120.9,512.7
"AK",24,"outline",121,512.9
"AK",24,"outline",121.1,513.1
"AK",24,"outline",121.4,513
"AL",25,"retained",547.9,437
"AL",25,"retained",548,437.4
"AL",25,"retained",548.1,437.4
"AL",25,"retained",547.9,437.8
"AL",25,"retained",547.9,438
"AL",25,"retained",547.4,439.4
"AL",25,"retained",547.4,439.5
"AL",25,"retained",547.5,440.1
"AL",25,"retained",547.5,440.3
"AL",25,"retained",547.5,440.4
"AL",25,"retained",547.5,440.6
"AL",25,"retained",547.5,440.7
"AL",25,"retained",547.7,440.9
"AL",25,"retained",547.6,441
"AL",25,"retained",547.7,441.1
"AL",25,"retained",547.7,441.2
"AL",25,"retained",547.8,441.2
"AL",25,"retained",547.8,441.3
"AL",25,"retained",547.8,441.4
"AL",25,"retained",547.7,441.5
"AL",25,"retained",547.7,441.6
"AL",25,"retained",547.7,441.7
"AL",25,"retained",547.8,441.8
"AL",25,"retained",548.3,442.3
"AL",25,"retained",548.3,442.4
"AL",25,"retained",548.5,442.6
"AL",25,"retained",548.6,442.7
"AL",25,"retained",548.6,442.8
"AL",25,"retained",548.7,443.1
"AL",25,"retained",548.7,443.2
"AL",25,"retained",548.7,443.4
"AL",25,"retained",548.8,443.4
"AL",25,"retained",548.9,443.6
"AL",25,"retained",548.9,444
"AL",25,"retained",548.9,444.1
"AL",25,"retained",548.8,444.3
"AL",25,"retained",548.8,444.4
"AL",25,"retained",548.7,444.5
"AL",25,"retained",548.7,445.4
"AL",25,"retained",548.7,445.9
"AL",25,"retained",548.7,446
"AL",25,"retained",548.6,446.1
"AL",25,"retained",548.6,446.2
"AL",25,"retained",548.7,446.2
"AL",25,"retained",548.7,446.3
"AL",25,"retained",548.7,446.5
"AL",25,"retained",548.8,446.5
"AL",25,"retained",548.5,447.2
"AL",25,"retained",548.5,447.3
"AL",25,"retained",548.5,447.4
"AL",25,"retained",548.6,447.5
"AL",25,"retained",548.7,448.4
"AL",25,"retained",548.7,448.5
"AL",25,"retained",549,448.7
"AL",25,"retained",549.1,448.8
"AL",25,"retained",549.2,449
"AL",25,"retained",549.3,449
"AL",25,"retained",549.5,449.3
"AL",25,"retained",549.8,449.7
"AL",25,"retained",549.8,449.8
"AL",25,"retained",550,450
"AL",25,"retained",550,450.1
"AL",25,"retained",550.2,450.6
"AL",25,"retained",550.1,450.7
"AL",25,"retained",549.7,450.8
"AL",25,"retained",548.9,450.9
"AL",25,"retained",548.8,450.9
"AL",25,"retained",548.6,450.9
"AL",25,"retained",548.5,450.9
"AL",25,"retained",548.3,450.9
"AL",25,"retained",547.9,451
"AL",25,"retained",547.5,451
"AL",25,"retained",547.3,451.1
"AL",25,"retained",547.2,451.1
"AL",25,"retained",547.1,451.1
"AL",25,"retained",546.9,451.1
"AL",25,"retained",546.5,451.2
"AL",25,"retained",546.3,451.2
"AL",25,"retained",546,451.2
"AL",25,"retained",545.7,451.3
"AL",25,"retained",545.6,451.3
"AL",25,"retained",545.2,451.3
"AL",25,"retained",544.8,451.4
"AL",25,"retained",544.6,451.4
"AL",25,"retained",544.5,451.4
"AL",25,"retained",544.4,451.4
"AL",25,"retained",544.2,451.5
"AL",25,"retained",544,451.5
"AL",25,"retained",543.8,451.5
"AL",25,"retained",543.3,451.6
"AL",25,"retained",543,451.6
"AL",25,"retained",542.8,451.6
"AL",25,"retained",542.5,451.6
"AL",25,"retained",541.9,451.7
"AL",25,"retained",541.8,451.7
"AL",25,"retained",541.7,451.7
"AL",25,"retained",541.6,451.7
"AL",25,"retained",541.5,451.8
"AL",25,"retained",541.3,451.8
"AL",25,"retained",539.7,452
"AL",25,"retained",539.4,452
"AL",25,"retained",539.3,452
"AL",25,"retained",539.1,452.1
"AL",25,"retained",539,452.1
"AL",25,"retained",538.4,452.1
"AL",25,"retained",538.1,452.2
"AL",25,"retained",537.9,452.2
"AL",25,"retained",537.5,452.2
"AL",25,"retained",537.1,452.3
"AL",25,"retained",537,452.3
"AL",25,"retained",536.8,452.3
"AL",25,"retained",536.7,452.3
"AL",25,"retained",536.4,452.3
"AL",25,"retained",536.2,452.4
"AL",25,"retained",535.9,452.4
"AL",25,"retained",535.8,452.4
"AL",25,"retained",535.5,452.4
"AL",25,"retained",535.4,452.4
"AL",25,"retained",535.3,452.4
"AL",25,"retained",535.1,452.5
"AL",25,"retained",534.9,452.5
"AL",25,"retained",534.5,452.5
"AL",25,"retained",534.4,452.5
"AL",25,"retained",533.9,452.6
"AL",25,"retained",533.7,452.6
"AL",25,"retained",533.4,452.7
"AL",25,"retained",532.7,452.7
"AL",25,"retained",532.6,452.7
"AL",25,"retained",532.4,452.7
"AL",25,"retained",532.3,452.7
"AL",25,"retained",532,452.7
"AL",25,"retained",531.9,452.7
"AL",25,"retained",528.3,444.7
"AL",25,"retained",530.4,438.3
"AL",25,"retained",547.9,437
"AL",26,"retained",510.9,418.7
"AL",26,"retained",510.9,418.2
"AL",26,"retained",510.9,418
"AL",26,"retained",510.9,417.5
"AL",26,"retained",510.9,417.4
"AL",26,"retained",510.9,416.9
"AL",26,"retained",510.9,416.6
"AL",26,"retained",510.9,416.4
"AL",26,"retained",510.9,416.3
"AL",26,"retained",510.9,415.6
"AL",26,"retained",511,415.2
"AL",26,"retained",511,415
"AL",26,"retained",511,414.6
"AL",26,"retained",511,414.3
"AL",26,"retained",511,414
"AL",26,"retained",511,413.7
"AL",26,"retained",511,412.6
"AL",26,"retained",511,412.2
"AL",26,"retained",511,411.6
"AL",26,"retained",511,411.5
"AL",26,"retained",511,411.3
"AL",26,"retained",511.1,411
"AL",26,"retained",511.1,410.8
"AL",26,"retained",511.1,410.6
"AL",26,"retained",511.1,410.4
"AL",26,"retained",511.1,409.8
"AL",26,"retained",511.1,409.3
"AL",26,"retained",511.1,409.1
"AL",26,"retained",511.1,408.8
"AL",26,"retained",511.1,408.7
"AL",26,"retained",511.1,408.4
"AL",26,"retained",511.1,408.2
"AL",26,"retained",511.1,407.7
"AL",26,"retained",511.1,407.5
"AL",26,"retained",511.1,407.3
"AL",26,"retained",511.1,407.1
"AL",26,"retained",511.1,406.9
"AL",26,"retained",511.2,406.7
"AL",26,"retained",511.2,406.4
"AL",26,"retained",511.2,406.3
"AL",26,"retained",511.2,406.1
"AL",26,"retained",511.2,405.7
"AL",26,"retained",511.2,405.5
"AL",26,"retained",511.2,405
"AL",26,"retained",511.2,404.8
"AL",26,"retained",511.2,404.7
"AL",26,"retained",511.2,404.6
"AL",26,"retained",511.2,404.2
"AL",26,"retained",511.2,404.1
"AL",26,"retained",511.2,403.8
"AL",26,"retained",511.2,403
"AL",26,"retained",510.5,402.6
"AL",26,"retained",510.5,402.5
"AL",26,"retained",510.1,401.8
"AL",26,"retained",510,401.7
"AL",26,"retained",510.2,401.6
"AL",26,"retained",510.3,401.6
"AL",26,"retained",510.5,401.6
"AL",26,"retained",510.9,401.5
"AL",26,"retained",511.3,401.5
"AL",26,"retained",511.6,401.5
"AL",26,"retained",511.8,401.5
"AL",26,"retained",512.1,401.4
"AL",26,"retained",512.3,401.4
"AL",26,"retained",512.4,401.4
"AL",26,"retained",512.9,401.4
"AL",26,"retained",513.1,401.4
"AL",26,"retained",513.4,401.4
"AL",26,"retained",513.8,401.3
"AL",26,"retained",514.2,401.3
"AL",26,"retained",514.4,401.3
"AL",26,"retained",514.6,401.3
"AL",26,"retained",514.7,401.3
"AL",26,"retained",514.8,401.3
"AL",26,"retained",515.1,401.2
"AL",26,"retained",515.3,401.2
"AL",26,"retained",515.4,401.2
"AL",26,"retained",515.5,401.2
"AL",26,"retained",516,401.2
"AL",26,"retained",516.1,401.2
"AL",26,"retained",516.2,401.1
"AL",26,"retained",516.4,401.1
"AL",26,"retained",516.6,401.1
"AL",26,"retained",516.9,401.1
"AL",26,"retained",517.3,401.1
"AL",26,"retained",517.5,401
"AL",26,"retained",518.2,401
"AL",26,"retained",518.3,401
"AL",26,"retained",518.4,401
"AL",26,"retained",518.5,400.9
"AL",26,"retained",518.6,400.9
"AL",26,"retained",518.8,400.9
"AL",26,"retained",519,400.9
"AL",26,"retained",519.2,400.9
"AL",26,"retained",519.3,400.9
"AL",26,"retained",519.4,400.9
"AL",26,"retained",519.6,400.9
"AL",26,"retained",519.8,400.8
"AL",26,"retained",520.3,400.8
"AL",26,"retained",520.5,400.8
"AL",26,"retained",520.7,400.8
"AL",26,"retained",521,400.8
"AL",26,"retained",521.1,400.8
"AL",26,"retained",521.5,400.7
"AL",26,"retained",521.8,400.7
"AL",26,"retained",522,400.7
"AL",26,"retained",522.2,400.7
"AL",26,"retained",522.4,400.7
"AL",26,"retained",522.5,400.7
"AL",26,"retained",522.5,400.6
"AL",26,"retained",522.7,400.6
"AL",26,"retained",522.9,400.6
"AL",26,"retained",523.1,400.6
"AL",26,"retained",523.2,400.6
"AL",26,"retained",523.5,400.6
"AL",26,"retained",523.7,400.6
"AL",26,"retained",523.8,400.6
"AL",26,"retained",523.9,400.6
"AL",26,"retained",524.1,400.5
"AL",26,"retained",524.4,400.5
"AL",26,"retained",525.2,400.4
"AL",26,"retained",525.5,400.4
"AL",26,"retained",525.6,400.4
"AL",26,"retained",525.7,400.4
"AL",26,"retained",525.8,400.4
"AL",26,"retained",525.9,400.4
"AL",26,"retained",526.2,400.4
"AL",26,"retained",526.3,400.4
"AL",26,"retained",526.4,400.4
"AL",26,"retained",526.5,400.3
"AL",26,"retained",527,400.3
"AL",26,"retained",527.2,400.3
"AL",26,"retained",527.4,400.3
"AL",26,"retained",527.7,400.2
"AL",26,"retained",527.9,400.2
"AL",26,"retained",528.2,400.2
"AL",26,"retained",528.5,400.2
"AL",26,"retained",528.6,400.1
"AL",26,"retained",528.8,400.1
"AL",26,"retained",528.9,400.1
"AL",26,"retained",529,400.1
"AL",26,"retained",529.5,400
"AL",26,"retained",529.9,400
"AL",26,"retained",526.5,416.8
"AL",26,"retained",510.9,418.7
"AL",27,"retained",529.9,400
"AL",27,"retained",530.4,399.9
"AL",27,"retained",530.9,399.9
"AL",27,"retained",531.1,399.9
"AL",27,"retained",532.1,399.8
"AL",27,"retained",532.6,399.7
"AL",27,"retained",532.8,399.7
"AL",27,"retained",533.5,399.6
"AL",27,"retained",534,399.6
"AL",27,"retained",534.4,399.5
"AL",27,"retained",534.5,399.5
"AL",27,"retained",534.8,399.5
"AL",27,"retained",535.1,399.5
"AL",27,"retained",535.5,399.4
"AL",27,"retained",535.9,399.4
"AL",27,"retained",536,399.4
"AL",27,"retained",536.4,399.3
"AL",27,"retained",536.9,399.3
"AL",27,"retained",537.2,399.3
"AL",27,"retained",537.4,399.3
"AL",27,"retained",537.6,399.3
"AL",27,"retained",537.7,399.3
"AL",27,"retained",537.8,399.6
"AL",27,"retained",537.8,399.8
"AL",27,"retained",537.8,399.9
"AL",27,"retained",537.9,400.2
"AL",27,"retained",538,400.3
"AL",27,"retained",538,400.6
"AL",27,"retained",538.1,400.9
"AL",27,"retained",538.2,401.1
"AL",27,"retained",538.2,401.4
"AL",27,"retained",538.3,401.5
"AL",27,"retained",538.4,402.1
"AL",27,"retained",538.5,402.3
"AL",27,"retained",538.6,402.7
"AL",27,"retained",538.6,402.8
"AL",27,"retained",538.7,402.9
"AL",27,"retained",538.7,403.1
"AL",27,"retained",538.8,403.2
"AL",27,"retained",538.8,403.5
"AL",27,"retained",539,404.1
"AL",27,"retained",539.1,404.4
"AL",27,"retained",539.2,404.6
"AL",27,"retained",539.3,404.9
"AL",27,"retained",539.3,405
"AL",27,"retained",539.3,405.1
"AL",27,"retained",539.4,405.2
"AL",27,"retained",539.4,405.3
"AL",27,"retained",539.5,405.7
"AL",27,"retained",539.5,405.9
"AL",27,"retained",539.6,406.1
"AL",27,"retained",539.7,406.6
"AL",27,"retained",539.8,406.9
"AL",27,"retained",539.9,407.3
"AL",27,"retained",540,407.5
"AL",27,"retained",540.2,408
"AL",27,"retained",540.2,408.2
"AL",27,"retained",540.3,408.5
"AL",27,"retained",540.4,408.7
"AL",27,"retained",540.5,409.3
"AL",27,"retained",540.7,410.1
"AL",27,"retained",540.8,410.3
"AL",27,"retained",541,410.9
"AL",27,"retained",541,411.1
"AL",27,"retained",541.3,411.9
"AL",27,"retained",541.4,412.5
"AL",27,"retained",541.5,412.6
"AL",27,"retained",541.6,413.2
"AL",27,"retained",541.7,413.7
"AL",27,"retained",541.8,413.8
"AL",27,"retained",541.8,414.1
"AL",27,"retained",542.1,414.9
"AL",27,"retained",542.1,415
"AL",27,"retained",542.1,415.2
"AL",27,"retained",542.2,415.5
"AL",27,"retained",542.3,415.8
"AL",27,"retained",542.4,416.1
"AL",27,"retained",542.5,416.4
"AL",27,"retained",542.6,416.8
"AL",27,"retained",542.7,417.1
"AL",27,"retained",542.7,417.3
"AL",27,"retained",542.9,417.9
"AL",27,"retained",543,418.1
"AL",27,"retained",543.1,418.7
"AL",27,"retained",543.2,418.8
"AL",27,"retained",543.2,419
"AL",27,"retained",543.3,419.2
"AL",27,"retained",543.3,419.3
"AL",27,"retained",543.3,419.4
"AL",27,"retained",543.5,420
"AL",27,"retained",543.6,420.3
"AL",27,"retained",543.6,420.4
"AL",27,"retained",531.9,422.6
"AL",27,"retained",526.5,416.8
"AL",27,"retained",529.9,400
"AL",28,"retained",531.9,452.7
"AL",28,"retained",531.7,452.8
"AL",28,"retained",531.4,452.8
"AL",28,"retained",531.3,452.8
"AL",28,"retained",531.1,452.8
"AL",28,"retained",531,452.8
"AL",28,"retained",530.8,452.8
"AL",28,"retained",530.7,452.8
"AL",28,"retained",530.3,452.9
"AL",28,"retained",530.2,452.9
"AL",28,"retained",530,452.9
"AL",28,"retained",529.7,452.9
"AL",28,"retained",529.5,453
"AL",28,"retained",529.1,453
"AL",28,"retained",529,453
"AL",28,"retained",528.6,453
"AL",28,"retained",528.2,453.1
"AL",28,"retained",528,453.1
"AL",28,"retained",527.8,453.1
"AL",28,"retained",527.5,453.1
"AL",28,"retained",527.3,453.1
"AL",28,"retained",527.2,453.2
"AL",28,"retained",527,453.2
"AL",28,"retained",526.7,453.2
"AL",28,"retained",526.5,453.2
"AL",28,"retained",526.4,453.2
"AL",28,"retained",526.2,453.3
"AL",28,"retained",526,453.3
"AL",28,"retained",525.9,453.3
"AL",28,"retained",525.5,453.3
"AL",28,"retained",525.2,453.4
"AL",28,"retained",525.1,453.4
"AL",28,"retained",525,453.4
"AL",28,"retained",524.9,453.4
"AL",28,"retained",524.7,453.4
"AL",28,"retained",524.6,453.4
"AL",28,"retained",524.4,453.4
"AL",28,"retained",524.3,453.5
"AL",28,"retained",524.1,453.5
"AL",28,"retained",524,453.5
"AL",28,"retained",523.8,453.5
"AL",28,"retained",523.2,453.6
"AL",28,"retained",523,453.6
"AL",28,"retained",522.7,453.6
"AL",28,"retained",522.4,453.6
"AL",28,"retained",522.2,453.7
"AL",28,"retained",522,453.7
"AL",28,"retained",521.8,453.7
"AL",28,"retained",521.3,453.7
"AL",28,"retained",521.1,453.7
"AL",28,"retained",521.1,453.8
"AL",28,"retained",521.1,453.9
"AL",28,"retained",521.2,454
"AL",28,"retained",521.2,454.2
"AL",28,"retained",521.2,454.3
"AL",28,"retained",521.1,454.8
"AL",28,"retained",521,454.9
"AL",28,"retained",520.8,455.5
"AL",28,"retained",520.9,455.5
"AL",28,"retained",520.9,455.6
"AL",28,"retained",521,455.6
"AL",28,"retained",520.9,455.7
"AL",28,"retained",521,455.8
"AL",28,"retained",521.9,456.6
"AL",28,"retained",522.1,456.9
"AL",28,"retained",522.1,457
"AL",28,"retained",522.2,457
"AL",28,"retained",522.3,457.1
"AL",28,"retained",522.4,457.1
"AL",28,"retained",522.4,457.2
"AL",28,"retained",522.5,457.2
"AL",28,"retained",522.5,457.3
"AL",28,"retained",522.6,457.3
"AL",28,"retained",523.7,457.8
"AL",28,"retained",523.8,458.3
"AL",28,"retained",523.8,458.4
"AL",28,"retained",523.8,458.5
"AL",28,"retained",523.8,458.6
"AL",28,"retained",523.7,459.1
"AL",28,"retained",523.4,459.8
"AL",28,"retained",523.3,459.9
"AL",28,"retained",523.4,459.9
"AL",28,"retained",523.4,460
"AL",28,"retained",523.5,460
"AL",28,"retained",523.6,460.1
"AL",28,"retained",523.6,460.3
"AL",28,"retained",523.5,460.3
"AL",28,"retained",524.1,460.7
"AL",28,"retained",524.2,460.7
"AL",28,"retained",524.3,460.7
"AL",28,"retained",524.2,461
"AL",28,"retained",524.2,461.1
"AL",28,"retained",523.6,461.4
"AL",28,"retained",523.6,461.5
"AL",28,"retained",523.6,461.7
"AL",28,"retained",523.4,462.3
"AL",28,"retained",523.3,462.3
"AL",28,"retained",523.1,462.3
"AL",28,"retained",523,462.4
"AL",28,"retained",522.9,462.5
"AL",28,"retained",522.9,462.6
"AL",28,"retained",523,462.7
"AL",28,"retained",523.6,462.7
"AL",28,"retained",523,462.9
"AL",28,"retained",522.9,463.7
"AL",28,"retained",521.5,464.2
"AL",28,"retained",519.7,464.7
"AL",28,"retained",517.5,464.9
"AL",28,"retained",516.7,465.3
"AL",28,"retained",515.6,464.7
"AL",28,"retained",514,465.2
"AL",28,"retained",513.5,465
"AL",28,"retained",513.2,465.5
"AL",28,"retained",513.1,465.2
"AL",28,"retained",513.1,464.8
"AL",28,"retained",513,464.3
"AL",28,"retained",512.9,463.1
"AL",28,"retained",512.9,463
"AL",28,"retained",512.8,462.8
"AL",28,"retained",512.8,462.7
"AL",28,"retained",512.8,462.5
"AL",28,"retained",512.7,461.6
"AL",28,"retained",512.7,461.3
"AL",28,"retained",512.6,461
"AL",28,"retained",512.6,460.9
"AL",28,"retained",512.5,460.6
"AL",28,"retained",512.5,460.5
"AL",28,"retained",512.5,460.3
"AL",28,"retained",512.5,460.2
"AL",28,"retained",512.5,460
"AL",28,"retained",512.5,459.9
"AL",28,"retained",512.4,459.5
"AL",28,"retained",512.4,459.4
"AL",28,"retained",512.4,459.3
